customer_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,converted,age_group,campaign_pressure,previously_contacted,month_num,month_name,has_unknown_value
21248,36,self-employed,married,high.school,unknown,yes,no,cellular,aug,mon,101,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,True
21249,31,technician,single,professional.course,no,yes,no,cellular,aug,mon,263,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21250,41,technician,married,professional.course,no,yes,yes,cellular,aug,mon,80,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,False
21251,31,admin.,single,high.school,no,no,no,cellular,aug,mon,52,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21252,30,technician,married,professional.course,no,yes,no,cellular,aug,mon,254,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,High,No,8,Aug,False
21253,59,technician,married,professional.course,unknown,yes,no,cellular,aug,mon,571,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,55+,Low,No,8,Aug,True
21254,41,self-employed,married,university.degree,no,no,no,cellular,aug,mon,173,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,False
21255,32,admin.,married,university.degree,no,yes,no,cellular,aug,mon,150,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,False
21256,37,admin.,married,professional.course,unknown,yes,yes,cellular,aug,mon,70,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,True
21257,51,admin.,married,university.degree,unknown,yes,no,cellular,aug,mon,204,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,High,No,8,Aug,True
21258,32,admin.,married,university.degree,no,yes,no,cellular,aug,mon,130,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,False
21259,30,technician,single,professional.course,no,yes,no,cellular,aug,mon,191,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,False
21260,42,technician,married,university.degree,unknown,yes,no,cellular,aug,mon,147,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,True
21261,38,admin.,married,university.degree,no,no,no,cellular,aug,mon,65,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,High,No,8,Aug,False
21262,44,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,781,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,False
21263,30,technician,single,professional.course,unknown,yes,yes,cellular,aug,mon,74,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,True
21264,40,technician,married,professional.course,no,no,no,cellular,aug,mon,80,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Very High,No,8,Aug,False
21265,50,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,66,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Medium,No,8,Aug,False
21266,52,admin.,divorced,university.degree,no,no,no,cellular,aug,mon,91,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Medium,No,8,Aug,False
21267,38,technician,married,university.degree,no,no,no,telephone,aug,mon,280,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Very High,No,8,Aug,False
21268,54,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,956,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes,1,46-55,Low,No,8,Aug,False
21269,48,blue-collar,married,unknown,no,yes,no,cellular,aug,mon,346,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Medium,No,8,Aug,True
21270,41,technician,married,high.school,no,yes,yes,telephone,aug,mon,212,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,False
21271,54,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,mon,143,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Medium,No,8,Aug,True
21272,31,admin.,single,high.school,no,no,no,cellular,aug,mon,93,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21273,36,technician,single,high.school,unknown,no,no,cellular,aug,mon,65,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,True
21274,34,admin.,single,university.degree,unknown,no,yes,cellular,aug,mon,103,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,True
21275,53,retired,divorced,professional.course,no,no,no,cellular,aug,mon,119,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Medium,No,8,Aug,False
21276,42,technician,married,professional.course,no,no,no,cellular,aug,mon,271,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,High,No,8,Aug,False
21277,42,technician,married,professional.course,no,yes,yes,cellular,aug,mon,223,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,False
21278,55,technician,married,professional.course,no,yes,yes,cellular,aug,mon,199,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,High,No,8,Aug,False
21279,34,admin.,single,university.degree,unknown,no,no,cellular,aug,mon,1126,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,True
21280,30,admin.,married,university.degree,no,no,no,cellular,aug,mon,514,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,False
21281,47,admin.,married,university.degree,no,yes,no,cellular,aug,mon,75,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Low,No,8,Aug,False
21282,37,admin.,married,professional.course,unknown,no,no,cellular,aug,mon,392,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,True
21283,33,unemployed,divorced,professional.course,no,yes,no,cellular,aug,mon,150,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21284,33,unemployed,divorced,professional.course,no,yes,no,cellular,aug,mon,151,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21285,31,self-employed,single,professional.course,no,yes,no,cellular,aug,mon,215,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21286,35,admin.,single,university.degree,no,yes,no,cellular,aug,mon,547,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,False
21287,45,technician,divorced,university.degree,no,yes,no,cellular,aug,mon,100,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,False
21288,31,management,married,university.degree,no,yes,yes,cellular,aug,mon,85,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,False
21289,30,admin.,married,university.degree,no,no,no,cellular,aug,mon,180,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,False
21290,30,technician,single,university.degree,unknown,yes,no,cellular,aug,mon,86,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,True
21291,31,technician,married,professional.course,no,no,no,cellular,aug,mon,22,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,False
21292,41,technician,married,professional.course,no,yes,no,cellular,aug,mon,75,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,False
21293,36,admin.,single,university.degree,unknown,yes,yes,cellular,aug,mon,134,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,True
21294,53,retired,divorced,professional.course,no,unknown,unknown,cellular,aug,mon,82,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Medium,No,8,Aug,True
21295,41,technician,married,professional.course,no,yes,no,cellular,aug,mon,984,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,False
21296,50,services,married,basic.9y,unknown,yes,yes,cellular,aug,mon,256,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Medium,No,8,Aug,True
21297,31,technician,single,university.degree,no,no,no,cellular,aug,mon,249,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21298,34,technician,married,high.school,unknown,yes,no,cellular,aug,mon,48,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,High,No,8,Aug,True
21299,30,technician,single,university.degree,no,no,no,cellular,aug,mon,62,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21300,54,management,married,high.school,no,no,no,cellular,aug,mon,725,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,High,No,8,Aug,False
21301,47,admin.,married,university.degree,no,no,no,cellular,aug,mon,384,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes,1,46-55,Very High,No,8,Aug,False
21302,41,self-employed,married,university.degree,no,yes,yes,cellular,aug,mon,377,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,High,No,8,Aug,False
21303,38,admin.,single,university.degree,no,yes,no,cellular,aug,mon,417,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,High,No,8,Aug,False
21304,29,technician,single,high.school,no,yes,no,cellular,aug,mon,201,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21305,54,management,married,university.degree,unknown,yes,no,cellular,aug,mon,261,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,High,No,8,Aug,True
21306,29,housemaid,married,university.degree,no,yes,no,cellular,aug,mon,155,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21307,32,admin.,single,university.degree,unknown,yes,yes,cellular,aug,mon,128,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,True
21308,34,admin.,single,university.degree,no,yes,no,cellular,aug,mon,103,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,High,No,8,Aug,False
21309,42,management,married,university.degree,no,yes,no,cellular,aug,mon,178,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,False
21310,48,blue-collar,married,unknown,no,yes,no,cellular,aug,mon,16,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Very High,No,8,Aug,True
21311,41,self-employed,married,university.degree,no,no,no,cellular,aug,mon,135,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,False
21312,31,technician,single,professional.course,no,unknown,unknown,cellular,aug,mon,202,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,True
21313,30,admin.,single,university.degree,no,no,no,cellular,aug,mon,37,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21314,52,housemaid,married,basic.4y,unknown,no,no,cellular,aug,mon,149,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Medium,No,8,Aug,True
21315,31,admin.,married,university.degree,no,no,yes,cellular,aug,mon,35,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,False
21316,35,admin.,married,university.degree,no,no,no,cellular,aug,mon,1364,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21317,49,blue-collar,married,high.school,unknown,yes,yes,cellular,aug,mon,166,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Very High,No,8,Aug,True
21318,30,admin.,married,university.degree,no,yes,no,cellular,aug,mon,286,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21319,55,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,mon,213,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Medium,No,8,Aug,True
21320,42,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,59,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,False
21321,31,admin.,single,university.degree,no,yes,yes,cellular,aug,mon,207,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,High,No,8,Aug,False
21322,32,technician,married,high.school,unknown,yes,no,cellular,aug,mon,73,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,True
21323,37,technician,single,university.degree,unknown,no,yes,cellular,aug,mon,1559,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,High,No,8,Aug,True
21324,49,admin.,married,high.school,no,yes,no,cellular,aug,mon,194,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes,1,46-55,Medium,No,8,Aug,False
21325,49,unknown,married,high.school,unknown,no,no,cellular,aug,mon,192,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Very High,No,8,Aug,True
21326,40,technician,married,high.school,no,no,no,cellular,aug,mon,304,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,False
21327,37,admin.,single,university.degree,no,no,yes,cellular,aug,mon,89,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Very High,No,8,Aug,False
21328,45,admin.,married,high.school,no,yes,yes,cellular,aug,mon,124,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,False
21329,31,technician,married,professional.course,unknown,yes,yes,cellular,aug,mon,67,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,True
21330,33,admin.,single,university.degree,no,yes,yes,cellular,aug,mon,174,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,High,No,8,Aug,False
21331,45,admin.,married,high.school,no,no,no,cellular,aug,mon,457,8,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Very High,No,8,Aug,False
21332,53,technician,married,university.degree,unknown,yes,yes,cellular,aug,mon,405,11,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Very High,No,8,Aug,True
21333,55,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,mon,350,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,High,No,8,Aug,True
21334,30,admin.,single,university.degree,no,no,no,cellular,aug,mon,123,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,High,No,8,Aug,False
21335,37,admin.,married,university.degree,no,yes,no,cellular,aug,mon,395,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,False
21336,44,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,mon,312,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,True
21337,44,services,married,basic.4y,unknown,yes,no,cellular,aug,mon,779,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Very High,No,8,Aug,True
21338,45,admin.,married,university.degree,no,yes,no,cellular,aug,mon,92,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Very High,No,8,Aug,False
21339,30,admin.,single,university.degree,no,yes,no,cellular,aug,mon,374,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,False
21340,42,admin.,married,high.school,unknown,yes,no,cellular,aug,mon,76,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,High,No,8,Aug,True
21341,34,technician,single,high.school,no,yes,no,cellular,aug,mon,119,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21342,38,technician,married,professional.course,no,no,no,cellular,aug,mon,296,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,False
21343,50,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,193,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,High,No,8,Aug,False
21344,32,technician,single,professional.course,no,yes,no,cellular,aug,mon,87,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,High,No,8,Aug,False
21345,48,entrepreneur,married,basic.9y,unknown,yes,no,cellular,aug,mon,243,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Very High,No,8,Aug,True
21346,41,technician,divorced,university.degree,no,yes,no,cellular,aug,mon,835,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,High,No,8,Aug,False
21347,35,admin.,single,university.degree,no,no,no,cellular,aug,mon,724,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes,1,26-35,Very High,No,8,Aug,False
21348,50,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,159,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,High,No,8,Aug,False
21349,38,technician,divorced,high.school,unknown,no,no,cellular,aug,mon,445,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,True
21350,30,technician,single,professional.course,no,yes,no,cellular,aug,mon,244,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21351,33,admin.,single,university.degree,no,no,no,cellular,aug,mon,212,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,False
21352,29,admin.,single,university.degree,no,no,yes,cellular,aug,mon,119,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,False
21353,35,technician,single,university.degree,no,yes,yes,cellular,aug,mon,176,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21354,48,technician,married,high.school,unknown,yes,no,cellular,aug,mon,241,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,High,No,8,Aug,True
21355,31,technician,married,university.degree,no,yes,no,cellular,aug,mon,314,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21356,44,management,married,university.degree,unknown,yes,no,cellular,aug,mon,96,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,High,No,8,Aug,True
21357,48,technician,married,professional.course,unknown,no,no,cellular,aug,mon,43,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Medium,No,8,Aug,True
21358,43,self-employed,married,university.degree,unknown,yes,yes,cellular,aug,mon,127,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,True
21359,47,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,729,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,High,No,8,Aug,False
21360,33,technician,single,professional.course,no,no,yes,cellular,aug,mon,285,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,High,No,8,Aug,False
21361,31,technician,married,unknown,no,no,no,cellular,aug,mon,393,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,True
21362,33,technician,married,university.degree,unknown,yes,no,cellular,aug,mon,153,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,True
21363,35,technician,married,professional.course,unknown,yes,no,cellular,aug,mon,189,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,High,No,8,Aug,True
21364,35,admin.,single,university.degree,no,yes,no,cellular,aug,mon,129,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,High,No,8,Aug,False
21365,32,technician,single,university.degree,no,no,no,cellular,aug,mon,195,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,False
21366,49,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,mon,199,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,High,No,8,Aug,True
21367,49,technician,married,high.school,no,no,no,cellular,aug,mon,298,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Very High,No,8,Aug,False
21368,45,technician,divorced,university.degree,unknown,no,no,cellular,aug,mon,43,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,True
21369,48,services,married,high.school,no,yes,yes,cellular,aug,mon,273,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Medium,No,8,Aug,False
21370,30,technician,married,professional.course,unknown,no,no,cellular,aug,mon,37,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,True
21371,53,self-employed,married,university.degree,unknown,yes,no,cellular,aug,mon,693,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Very High,No,8,Aug,True
21372,52,services,married,high.school,no,yes,no,telephone,aug,mon,575,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Medium,No,8,Aug,False
21373,33,admin.,single,university.degree,no,yes,no,cellular,aug,tue,99,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,False
21374,33,admin.,single,university.degree,no,no,no,cellular,aug,tue,247,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,False
21375,31,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,139,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21376,27,admin.,married,university.degree,no,no,no,cellular,aug,tue,97,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,High,No,8,Aug,False
21377,41,admin.,married,university.degree,no,no,no,cellular,aug,tue,151,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,High,No,8,Aug,False
21378,31,admin.,single,university.degree,no,no,no,cellular,aug,tue,192,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,High,No,8,Aug,False
21379,34,technician,single,professional.course,no,yes,no,cellular,aug,tue,120,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,False
21380,52,services,married,high.school,no,yes,no,cellular,aug,tue,607,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,High,No,8,Aug,False
21381,44,blue-collar,married,basic.6y,no,no,no,cellular,aug,tue,141,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Medium,No,8,Aug,False
21382,31,admin.,single,university.degree,unknown,no,no,cellular,aug,tue,116,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Very High,No,8,Aug,True
21383,35,admin.,single,university.degree,no,no,no,cellular,aug,tue,102,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,False
21384,35,admin.,single,university.degree,no,no,no,cellular,aug,tue,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,False
21385,37,management,married,university.degree,no,no,no,cellular,aug,tue,208,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,False
21386,40,technician,single,university.degree,no,no,no,cellular,aug,tue,203,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,False
21387,40,technician,single,university.degree,no,yes,no,cellular,aug,tue,173,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,False
21388,35,admin.,single,university.degree,no,no,no,cellular,aug,tue,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,False
21389,40,technician,single,university.degree,no,yes,no,cellular,aug,tue,286,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,False
21390,58,unknown,married,basic.4y,no,yes,no,cellular,aug,tue,645,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes,1,55+,Very High,No,8,Aug,True
21391,44,blue-collar,married,basic.6y,no,no,yes,cellular,aug,tue,177,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,High,No,8,Aug,False
21392,37,technician,married,university.degree,no,yes,no,cellular,aug,tue,158,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,36-45,Low,No,8,Aug,False
21393,31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,83,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,False
21394,33,admin.,single,university.degree,no,yes,no,cellular,aug,tue,125,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Medium,No,8,Aug,False
21395,31,admin.,single,university.degree,unknown,yes,no,cellular,aug,tue,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,True
21396,31,admin.,single,university.degree,unknown,yes,no,cellular,aug,tue,64,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,True
21397,31,technician,single,professional.course,no,yes,no,cellular,aug,tue,74,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,False
21398,49,unknown,married,high.school,unknown,yes,no,cellular,aug,tue,54,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,46-55,Low,No,8,Aug,True
21399,35,entrepreneur,divorced,professional.course,unknown,no,no,cellular,aug,tue,255,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,26-35,Low,No,8,Aug,True
