experiment_id,customer_id,campaign_id,month,month_name,month_num,converted,campaign,previous,poutcome,campaign_pressure,previously_contacted
18816,18816,CEL_CONTROL_JUL,jul,Jul,7,0,8,0,nonexistent,Very High,No
18817,18817,TEL_CONTROL_JUL,jul,Jul,7,0,21,0,nonexistent,Very High,No
18818,18818,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18819,18819,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18820,18820,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18821,18821,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18822,18822,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18823,18823,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18824,18824,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18825,18825,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18826,18826,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18827,18827,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18828,18828,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18829,18829,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18830,18830,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18831,18831,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18832,18832,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18833,18833,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18834,18834,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18835,18835,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18836,18836,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18837,18837,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18838,18838,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18839,18839,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18840,18840,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18841,18841,CEL_CONTROL_AUG,aug,Aug,8,1,1,0,nonexistent,Low,No
18842,18842,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18843,18843,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18844,18844,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18845,18845,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18846,18846,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18847,18847,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18848,18848,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18849,18849,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18850,18850,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18851,18851,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18852,18852,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18853,18853,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18854,18854,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18855,18855,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18856,18856,TEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18857,18857,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18858,18858,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18859,18859,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18860,18860,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18861,18861,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18862,18862,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18863,18863,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18864,18864,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18865,18865,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18866,18866,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18867,18867,TEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18868,18868,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18869,18869,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18870,18870,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18871,18871,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18872,18872,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18873,18873,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18874,18874,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18875,18875,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18876,18876,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18877,18877,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18878,18878,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18879,18879,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18880,18880,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18881,18881,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18882,18882,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18883,18883,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18884,18884,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18885,18885,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18886,18886,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18887,18887,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18888,18888,TEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18889,18889,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18890,18890,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18891,18891,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18892,18892,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18893,18893,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18894,18894,TEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18895,18895,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18896,18896,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18897,18897,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18898,18898,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18899,18899,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18900,18900,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18901,18901,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18902,18902,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18903,18903,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18904,18904,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18905,18905,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18906,18906,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18907,18907,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18908,18908,CEL_TEST_AUG,aug,Aug,8,1,1,0,nonexistent,Low,No
18909,18909,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18910,18910,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18911,18911,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18912,18912,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18913,18913,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18914,18914,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18915,18915,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18916,18916,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18917,18917,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18918,18918,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18919,18919,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18920,18920,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18921,18921,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18922,18922,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18923,18923,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18924,18924,CEL_CONTROL_AUG,aug,Aug,8,0,4,0,nonexistent,High,No
18925,18925,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18926,18926,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18927,18927,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18928,18928,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18929,18929,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18930,18930,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18931,18931,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18932,18932,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18933,18933,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18934,18934,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18935,18935,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18936,18936,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18937,18937,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18938,18938,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18939,18939,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18940,18940,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18941,18941,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18942,18942,CEL_CONTROL_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18943,18943,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18944,18944,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18945,18945,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18946,18946,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18947,18947,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18948,18948,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18949,18949,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18950,18950,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18951,18951,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18952,18952,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18953,18953,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18954,18954,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18955,18955,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18956,18956,CEL_CONTROL_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18957,18957,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18958,18958,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18959,18959,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
18960,18960,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18961,18961,CEL_CONTROL_AUG,aug,Aug,8,0,6,0,nonexistent,Very High,No
18962,18962,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18963,18963,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18964,18964,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18965,18965,CEL_CONTROL_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18966,18966,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18967,18967,CEL_TEST_AUG,aug,Aug,8,0,4,0,nonexistent,High,No
18968,18968,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18969,18969,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18970,18970,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18971,18971,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18972,18972,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18973,18973,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18974,18974,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18975,18975,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18976,18976,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18977,18977,CEL_CONTROL_AUG,aug,Aug,8,0,4,0,nonexistent,High,No
18978,18978,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18979,18979,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18980,18980,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18981,18981,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18982,18982,TEL_TEST_AUG,aug,Aug,8,1,2,0,nonexistent,Medium,No
18983,18983,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18984,18984,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18985,18985,CEL_TEST_AUG,aug,Aug,8,1,2,0,nonexistent,Medium,No
18986,18986,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18987,18987,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18988,18988,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18989,18989,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18990,18990,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18991,18991,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18992,18992,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18993,18993,CEL_CONTROL_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18994,18994,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
18995,18995,CEL_CONTROL_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
18996,18996,CEL_TEST_AUG,aug,Aug,8,1,3,0,nonexistent,Medium,No
18997,18997,CEL_CONTROL_AUG,aug,Aug,8,1,2,0,nonexistent,Medium,No
18998,18998,CEL_TEST_AUG,aug,Aug,8,0,4,0,nonexistent,High,No
18999,18999,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
19000,19000,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19001,19001,CEL_CONTROL_AUG,aug,Aug,8,1,2,0,nonexistent,Medium,No
19002,19002,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19003,19003,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19004,19004,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19005,19005,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19006,19006,CEL_TEST_AUG,aug,Aug,8,1,1,0,nonexistent,Low,No
19007,19007,CEL_TEST_AUG,aug,Aug,8,1,1,0,nonexistent,Low,No
19008,19008,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19009,19009,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19010,19010,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19011,19011,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19012,19012,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19013,19013,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19014,19014,CEL_CONTROL_AUG,aug,Aug,8,1,1,0,nonexistent,Low,No
19015,19015,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19016,19016,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19017,19017,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19018,19018,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19019,19019,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19020,19020,CEL_CONTROL_AUG,aug,Aug,8,1,1,0,nonexistent,Low,No
19021,19021,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19022,19022,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19023,19023,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19024,19024,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19025,19025,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19026,19026,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19027,19027,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19028,19028,CEL_CONTROL_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
19029,19029,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19030,19030,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19031,19031,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19032,19032,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19033,19033,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19034,19034,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19035,19035,CEL_TEST_AUG,aug,Aug,8,1,1,0,nonexistent,Low,No
19036,19036,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19037,19037,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19038,19038,CEL_CONTROL_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
19039,19039,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19040,19040,CEL_TEST_AUG,aug,Aug,8,1,3,0,nonexistent,Medium,No
19041,19041,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19042,19042,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19043,19043,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19044,19044,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19045,19045,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19046,19046,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19047,19047,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19048,19048,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19049,19049,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
19050,19050,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19051,19051,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19052,19052,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19053,19053,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19054,19054,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19055,19055,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19056,19056,TEL_CONTROL_AUG,aug,Aug,8,1,4,0,nonexistent,High,No
19057,19057,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19058,19058,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19059,19059,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19060,19060,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19061,19061,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19062,19062,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19063,19063,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19064,19064,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19065,19065,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19066,19066,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19067,19067,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19068,19068,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19069,19069,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19070,19070,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19071,19071,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19072,19072,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19073,19073,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19074,19074,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19075,19075,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19076,19076,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19077,19077,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19078,19078,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19079,19079,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19080,19080,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19081,19081,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19082,19082,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19083,19083,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19084,19084,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19085,19085,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19086,19086,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19087,19087,CEL_CONTROL_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
19088,19088,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19089,19089,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19090,19090,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19091,19091,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19092,19092,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19093,19093,CEL_TEST_AUG,aug,Aug,8,1,2,0,nonexistent,Medium,No
19094,19094,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19095,19095,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19096,19096,CEL_CONTROL_AUG,aug,Aug,8,0,4,0,nonexistent,High,No
19097,19097,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19098,19098,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19099,19099,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19100,19100,CEL_CONTROL_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
19101,19101,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19102,19102,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19103,19103,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19104,19104,CEL_TEST_AUG,aug,Aug,8,1,1,0,nonexistent,Low,No
19105,19105,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19106,19106,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19107,19107,CEL_TEST_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19108,19108,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19109,19109,CEL_CONTROL_AUG,aug,Aug,8,0,1,0,nonexistent,Low,No
19110,19110,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19111,19111,CEL_CONTROL_AUG,aug,Aug,8,1,3,0,nonexistent,Medium,No
19112,19112,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19113,19113,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19114,19114,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19115,19115,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19116,19116,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19117,19117,CEL_TEST_AUG,aug,Aug,8,1,2,0,nonexistent,Medium,No
19118,19118,CEL_TEST_AUG,aug,Aug,8,0,3,0,nonexistent,Medium,No
19119,19119,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19120,19120,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19121,19121,CEL_TEST_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
19122,19122,CEL_CONTROL_AUG,aug,Aug,8,0,2,0,nonexistent,Medium,No
